Date,Site,Probe_meter,Reach_Lenght_m,Slug_type,Addition_Time,Time_hms,NaCl_added_g,Times_s,SpC_uScm,Backg_SpC_uScm,NaCl_conc_mgL
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:41:59,6000,3080,462,0,0
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:42:20,6000,3085,463,1,0.5
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:42:25,6000,3090,463,1,0.5
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:42:30,6000,3095,463,1,0.5
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:42:35,6000,3100,463,1,0.5
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:42:40,6000,3105,463,1,0.5
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:42:45,6000,3110,463,1,0.5
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:42:50,6000,3115,463,1,0.5
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:42:55,6000,3120,463,1,0.5
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:43:00,6000,3125,463,1,0.5
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:43:05,6000,3130,463,1,0.5
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:43:10,6000,3135,463,1,0.5
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:43:15,6000,3140,463,1,0.5
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:43:20,6000,3145,463,1,0.5
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:43:25,6000,3150,463,1,0.5
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:43:30,6000,3155,463,1,0.5
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:43:35,6000,3160,463,1,0.5
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:43:40,6000,3165,463,1,0.5
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:43:45,6000,3170,463,1,0.5
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:43:50,6000,3175,463,1,0.5
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:43:55,6000,3180,463,1,0.5
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:44:00,6000,3185,463,1,0.5
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:44:05,6000,3190,463,1,0.5
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:44:10,6000,3195,463,1,0.5
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:44:15,6000,3200,463,1,0.5
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:44:20,6000,3205,463,1,0.5
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:44:25,6000,3210,463,1,0.5
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:44:30,6000,3215,463,1,0.5
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:44:35,6000,3220,463,1,0.5
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:44:40,6000,3225,463,1,0.5
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:44:45,6000,3230,463,1,0.5
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:44:50,6000,3235,463,1,0.5
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:44:55,6000,3240,463,1,0.5
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:45:00,6000,3245,463,1,0.5
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:45:05,6000,3250,463,1,0.5
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:45:10,6000,3255,463,1,0.5
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:45:15,6000,3260,463,1,0.5
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:45:20,6000,3265,463,1,0.5
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:45:25,6000,3270,463,1,0.5
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:45:30,6000,3275,463,1,0.5
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:45:35,6000,3280,463,1,0.5
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:45:40,6000,3285,463,1,0.5
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:45:45,6000,3290,463,1,0.5
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:45:50,6000,3295,463,1,0.5
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:45:55,6000,3300,463,1,0.5
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:46:00,6000,3305,463,1,0.5
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:46:05,6000,3310,463,1,0.5
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:46:10,6000,3315,463,1,0.5
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:46:15,6000,3320,463,1,0.5
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:46:20,6000,3325,463,1,0.5
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:46:25,6000,3330,463,1,0.5
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:46:30,6000,3335,463,1,0.5
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:46:35,6000,3340,463,1,0.5
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:46:40,6000,3345,463,1,0.5
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:46:45,6000,3350,463,1,0.5
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:46:50,6000,3355,463,1,0.5
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:46:55,6000,3360,463,1,0.5
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:47:00,6000,3365,463,1,0.5
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:47:05,6000,3370,463,1,0.5
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:47:10,6000,3375,463,1,0.5
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:47:15,6000,3380,463,1,0.5
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:47:20,6000,3385,463,1,0.5
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:47:25,6000,3390,463,1,0.5
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:47:30,6000,3395,463,1,0.5
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:47:35,6000,3400,463,1,0.5
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:47:40,6000,3405,463,1,0.5
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:47:45,6000,3410,463,1,0.5
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:47:50,6000,3415,463,1,0.5
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:47:55,6000,3420,463,1,0.5
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:48:00,6000,3425,464,2,0.9
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:48:05,6000,3430,464,2,0.9
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:48:10,6000,3435,464,2,0.9
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:48:15,6000,3440,464,2,0.9
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:48:20,6000,3445,464,2,0.9
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:48:25,6000,3450,464,2,0.9
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:48:30,6000,3455,464,2,0.9
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:48:35,6000,3460,464,2,0.9
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:48:40,6000,3465,464,2,0.9
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:48:45,6000,3470,464,2,0.9
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:48:50,6000,3475,464,2,0.9
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:48:55,6000,3480,464,2,0.9
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:49:00,6000,3485,464,2,0.9
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:49:05,6000,3490,464,2,0.9
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:49:10,6000,3495,464,2,0.9
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:49:15,6000,3500,464,2,0.9
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:49:20,6000,3505,464,2,0.9
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:49:25,6000,3510,464,2,0.9
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:49:30,6000,3515,464,2,0.9
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:49:35,6000,3520,464,2,0.9
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:49:40,6000,3525,464,2,0.9
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:49:45,6000,3530,464,2,0.9
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:49:50,6000,3535,464,2,0.9
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:49:55,6000,3540,464,2,0.9
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:50:00,6000,3545,464,2,0.9
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:50:05,6000,3550,464,2,0.9
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:50:10,6000,3555,464,2,0.9
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:50:15,6000,3560,464,2,0.9
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:50:20,6000,3565,464,2,0.9
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:50:25,6000,3570,464,2,0.9
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:50:30,6000,3575,464,2,0.9
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:50:35,6000,3580,464,2,0.9
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:50:40,6000,3585,464,2,0.9
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:50:45,6000,3590,464,2,0.9
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:50:50,6000,3595,464,2,0.9
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:50:55,6000,3600,464,2,0.9
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:51:00,6000,3605,464,2,0.9
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:51:05,6000,3610,464,2,0.9
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:51:10,6000,3615,464,2,0.9
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:51:15,6000,3620,464,2,0.9
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:51:20,6000,3625,464,2,0.9
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:51:25,6000,3630,464,2,0.9
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:51:30,6000,3635,464,2,0.9
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:51:35,6000,3640,464,2,0.9
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:51:40,6000,3645,464,2,0.9
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:51:45,6000,3650,464,2,0.9
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:51:50,6000,3655,464,2,0.9
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:51:55,6000,3660,464,2,0.9
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:52:00,6000,3665,464,2,0.9
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:52:05,6000,3670,464,2,0.9
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:52:10,6000,3675,464,2,0.9
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:52:15,6000,3680,464,2,0.9
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:52:20,6000,3685,464,2,0.9
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:52:25,6000,3690,464,2,0.9
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:52:30,6000,3695,464,2,0.9
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:52:35,6000,3700,464,2,0.9
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:52:40,6000,3705,464,2,0.9
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:52:45,6000,3710,464,2,0.9
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:52:50,6000,3715,464,2,0.9
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:52:55,6000,3720,464,2,0.9
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:53:00,6000,3725,464,2,0.9
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:53:05,6000,3730,464,2,0.9
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:53:10,6000,3735,464,2,0.9
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:53:15,6000,3740,464,2,0.9
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:53:20,6000,3745,464,2,0.9
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:53:25,6000,3750,464,2,0.9
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:53:30,6000,3755,464,2,0.9
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:53:35,6000,3760,464,2,0.9
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:53:40,6000,3765,464,2,0.9
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:53:45,6000,3770,464,2,0.9
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:53:50,6000,3775,464,2,0.9
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:53:55,6000,3780,464,2,0.9
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:54:00,6000,3785,464,2,0.9
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:54:05,6000,3790,464,2,0.9
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:54:10,6000,3795,465,3,1.4
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:54:15,6000,3800,465,3,1.4
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:54:20,6000,3805,465,3,1.4
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:54:25,6000,3810,465,3,1.4
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:54:30,6000,3815,465,3,1.4
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:54:35,6000,3820,465,3,1.4
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:54:40,6000,3825,465,3,1.4
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:54:45,6000,3830,465,3,1.4
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:54:50,6000,3835,465,3,1.4
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:54:55,6000,3840,465,3,1.4
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:55:00,6000,3845,465,3,1.4
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:55:05,6000,3850,465,3,1.4
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:55:10,6000,3855,465,3,1.4
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:55:15,6000,3860,465,3,1.4
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:55:20,6000,3865,465,3,1.4
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:55:25,6000,3870,465,3,1.4
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:55:30,6000,3875,465,3,1.4
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:55:35,6000,3880,465,3,1.4
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:55:40,6000,3885,465,3,1.4
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:55:45,6000,3890,465,3,1.4
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:55:50,6000,3895,465,3,1.4
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:55:55,6000,3900,465,3,1.4
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:56:00,6000,3905,465,3,1.4
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:56:05,6000,3910,465,3,1.4
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:56:10,6000,3915,465,3,1.4
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:56:15,6000,3920,465,3,1.4
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:56:20,6000,3925,465,3,1.4
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:56:25,6000,3930,465,3,1.4
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:56:30,6000,3935,465,3,1.4
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:56:35,6000,3940,465,3,1.4
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:56:40,6000,3945,465,3,1.4
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:56:45,6000,3950,465,3,1.4
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:56:50,6000,3955,465,3,1.4
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:56:55,6000,3960,465,3,1.4
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:57:00,6000,3965,465,3,1.4
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:57:05,6000,3970,465,3,1.4
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:57:10,6000,3975,465,3,1.4
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:57:15,6000,3980,465,3,1.4
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:57:20,6000,3985,465,3,1.4
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:57:25,6000,3990,465,3,1.4
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:57:30,6000,3995,465,3,1.4
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:57:35,6000,4000,466,4,1.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:57:40,6000,4005,466,4,1.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:57:45,6000,4010,466,4,1.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:57:50,6000,4015,466,4,1.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:57:55,6000,4020,466,4,1.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:58:00,6000,4025,466,4,1.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:58:05,6000,4030,466,4,1.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:58:10,6000,4035,466,4,1.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:58:15,6000,4040,466,4,1.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:58:20,6000,4045,466,4,1.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:58:25,6000,4050,466,4,1.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:58:30,6000,4055,466,4,1.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:58:35,6000,4060,466,4,1.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:58:40,6000,4065,466,4,1.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:58:45,6000,4070,466,4,1.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:58:50,6000,4075,466,4,1.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:58:55,6000,4080,466,4,1.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:59:00,6000,4085,466,4,1.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:59:05,6000,4090,466,4,1.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:59:10,6000,4095,466,4,1.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:59:15,6000,4100,466,4,1.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:59:20,6000,4105,466,4,1.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:59:25,6000,4110,466,4,1.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:59:30,6000,4115,466,4,1.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:59:35,6000,4120,466,4,1.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:59:40,6000,4125,466,4,1.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:59:45,6000,4130,466,4,1.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:59:50,6000,4135,466,4,1.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,14:59:55,6000,4140,466,4,1.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:00:00,6000,4145,466,4,1.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:00:05,6000,4150,466,4,1.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:00:10,6000,4155,466,4,1.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:00:15,6000,4160,466,4,1.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:00:20,6000,4165,466,4,1.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:00:25,6000,4170,466,4,1.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:00:30,6000,4175,466,4,1.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:00:35,6000,4180,466,4,1.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:00:40,6000,4185,466,4,1.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:00:45,6000,4190,466,4,1.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:00:50,6000,4195,466,4,1.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:00:55,6000,4200,466,4,1.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:01:00,6000,4205,466,4,1.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:01:05,6000,4210,466,4,1.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:01:10,6000,4215,466,4,1.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:01:15,6000,4220,466,4,1.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:01:20,6000,4225,466,4,1.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:01:25,6000,4230,466,4,1.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:01:30,6000,4235,466,4,1.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:01:35,6000,4240,466,4,1.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:01:40,6000,4245,466,4,1.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:01:45,6000,4250,466,4,1.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:01:50,6000,4255,466,4,1.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:01:55,6000,4260,467,5,2.3
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:02:00,6000,4265,467,5,2.3
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:02:05,6000,4270,467,5,2.3
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:02:10,6000,4275,467,5,2.3
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:02:15,6000,4280,467,5,2.3
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:02:20,6000,4285,467,5,2.3
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:02:25,6000,4290,467,5,2.3
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:02:30,6000,4295,467,5,2.3
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:02:35,6000,4300,467,5,2.3
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:02:40,6000,4305,467,5,2.3
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:02:45,6000,4310,467,5,2.3
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:02:50,6000,4315,467,5,2.3
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:02:55,6000,4320,467,5,2.3
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:03:00,6000,4325,467,5,2.3
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:03:05,6000,4330,467,5,2.3
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:03:10,6000,4335,467,5,2.3
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:03:15,6000,4340,467,5,2.3
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:03:20,6000,4345,467,5,2.3
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:03:25,6000,4350,467,5,2.3
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:03:30,6000,4355,467,5,2.3
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:03:35,6000,4360,467,5,2.3
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:03:40,6000,4365,467,5,2.3
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:03:45,6000,4370,467,5,2.3
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:03:50,6000,4375,467,5,2.3
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:03:55,6000,4380,467,5,2.3
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:04:00,6000,4385,467,5,2.3
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:04:05,6000,4390,467,5,2.3
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:04:10,6000,4395,467,5,2.3
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:04:15,6000,4400,467,5,2.3
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:04:20,6000,4405,467,5,2.3
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:04:25,6000,4410,467,5,2.3
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:04:30,6000,4415,467,5,2.3
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:04:35,6000,4420,467,5,2.3
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:04:40,6000,4425,467,5,2.3
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:04:45,6000,4430,467,5,2.3
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:04:50,6000,4435,467,5,2.3
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:04:55,6000,4440,467,5,2.3
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:05:00,6000,4445,467,5,2.3
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:05:05,6000,4450,467,5,2.3
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:05:10,6000,4455,467,5,2.3
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:05:15,6000,4460,467,5,2.3
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:05:20,6000,4465,467,5,2.3
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:05:25,6000,4470,467,5,2.3
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:05:30,6000,4475,467,5,2.3
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:05:35,6000,4480,467,5,2.3
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:05:40,6000,4485,467,5,2.3
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:05:45,6000,4490,467,5,2.3
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:05:50,6000,4495,467,5,2.3
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:05:55,6000,4500,467,5,2.3
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:06:00,6000,4505,467,5,2.3
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:06:05,6000,4510,467,5,2.3
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:06:10,6000,4515,467,5,2.3
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:06:15,6000,4520,467,5,2.3
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:06:20,6000,4525,467,5,2.3
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:06:25,6000,4530,468,6,2.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:06:30,6000,4535,468,6,2.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:06:35,6000,4540,468,6,2.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:06:40,6000,4545,468,6,2.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:06:45,6000,4550,468,6,2.8
2023-08-04,RA,Hanna,206,discharge,13:51:00,15:06:50,6000,4555,468,6,2.8
