Date;Addition_time;Site;Reach_Lenght_m;Slug_type;Probe_meter;NaCl_added_g;N_added_g;P_added_g;Time_Phase;Time_hms;Time_s;SpC_uScm;Backg_SpC_uScm;Backg_SpC_corr_uScm;NaCl_conc_mgL;NaCl_flux_mg_s_L;Travertine_formation;obs
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:47:50;530;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:47:55;535;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:48:00;540;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:48:05;545;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:48:10;550;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:48:15;555;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:48:20;560;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:48:25;565;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:48:30;570;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:48:35;575;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:48:40;580;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:48:45;585;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:48:50;590;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:48:55;595;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:49:00;600;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:49:05;605;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:49:10;610;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:49:15;615;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:49:20;620;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:49:25;625;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:49:30;630;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:49:35;635;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:49:40;640;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:49:45;645;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:49:50;650;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:49:55;655;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:50:00;660;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:50:05;665;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:50:10;670;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:50:15;675;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:50:20;680;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:50:25;685;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:50:30;690;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:50:35;695;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:50:40;700;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:50:45;705;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:50:50;710;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:50:55;715;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:51:00;720;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:51:05;725;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:51:10;730;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:51:15;735;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:51:20;740;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:51:25;745;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:51:30;750;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:51:35;755;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:51:40;760;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:51:45;765;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:51:50;770;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:51:55;775;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:52:00;780;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:52:05;785;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:52:10;790;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:52:15;795;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:52:20;800;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:52:25;805;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:52:30;810;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:52:35;815;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:52:40;820;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:52:45;825;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:52:50;830;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:52:55;835;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:53:00;840;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:53:05;845;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:53:10;850;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:53:15;855;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:53:20;860;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:53:25;865;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:53:30;870;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:53:35;875;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:53:40;880;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:53:45;885;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:53:50;890;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:53:55;895;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:54:00;900;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:54:05;905;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:54:10;910;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:54:15;915;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:54:20;920;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:54:25;925;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:54:30;930;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:54:35;935;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:54:40;940;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:54:45;945;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:54:50;950;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:54:55;955;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:55:00;960;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:55:05;965;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:55:10;970;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:55:15;975;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:55:20;980;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:55:25;985;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:55:30;990;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:55:35;995;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:55:40;1000;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:55:45;1005;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:55:50;1010;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:55:55;1015;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:56:00;1020;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:56:05;1025;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:56:10;1030;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:56:15;1035;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:56:20;1040;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:56:25;1045;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:56:30;1050;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:56:35;1055;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:56:40;1060;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:56:45;1065;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:56:50;1070;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:56:55;1075;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:57:00;1080;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:57:05;1085;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:57:10;1090;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:57:15;1095;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:57:20;1100;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:57:25;1105;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:57:30;1110;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:57:35;1115;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:57:40;1120;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:57:45;1125;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:57:50;1130;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:57:55;1135;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:58:00;1140;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:58:05;1145;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:58:10;1150;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:58:15;1155;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:58:20;1160;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:58:25;1165;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:58:30;1170;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:58:35;1175;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:58:40;1180;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:58:45;1185;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:58:50;1190;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:58:55;1195;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:59:00;1200;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:59:05;1205;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:59:10;1210;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:59:15;1215;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:59:20;1220;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:59:25;1225;416;414;2;0.9222;4.611;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:59:30;1230;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:59:35;1235;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:59:40;1240;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;release;11:59:45;1245;415;414;1;0.4611;2.3055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;rising;11:59:50;1250;416;414;2;0.9222;4.611;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;rising;11:59:55;1255;416;414;2;0.9222;4.611;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;rising;12:00:00;1260;416;414;2;0.9222;4.611;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;rising;12:00:05;1265;417;414;3;1.3833;6.9165;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;rising;12:00:10;1270;417;414;3;1.3833;6.9165;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;rising;12:00:15;1275;417;414;3;1.3833;6.9165;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;rising;12:00:20;1280;417;414;3;1.3833;6.9165;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;rising;12:00:25;1285;416;414;2;0.9222;4.611;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;rising;12:00:30;1290;416;414;2;0.9222;4.611;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;rising;12:00:35;1295;416;414;2;0.9222;4.611;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;rising;12:00:40;1300;416;414;2;0.9222;4.611;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;rising;12:00:45;1305;416;414;2;0.9222;4.611;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;rising;12:00:50;1310;418;414;4;1.8444;9.222;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;rising;12:00:55;1315;419;414;5;2.3055;11.5275;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;rising;12:01:00;1320;418;414;4;1.8444;9.222;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;rising;12:01:05;1325;417;414;3;1.3833;6.9165;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;rising;12:01:10;1330;417;414;3;1.3833;6.9165;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;rising;12:01:15;1335;417;414;3;1.3833;6.9165;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;rising;12:01:20;1340;417;414;3;1.3833;6.9165;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;rising;12:01:25;1345;417;414;3;1.3833;6.9165;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;rising;12:01:30;1350;419;414;5;2.3055;11.5275;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;rising;12:01:35;1355;420;414;6;2.7666;13.833;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;rising;12:01:40;1360;419;414;5;2.3055;11.5275;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;rising;12:01:45;1365;419;414;5;2.3055;11.5275;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;rising;12:01:50;1370;420;414;6;2.7666;13.833;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;rising;12:01:55;1375;421;414;7;3.2277;16.1385;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;rising;12:02:00;1380;421;414;7;3.2277;16.1385;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;rising;12:02:05;1385;421;414;7;3.2277;16.1385;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;rising;12:02:10;1390;421;414;7;3.2277;16.1385;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;rising;12:02:15;1395;419;414;5;2.3055;11.5275;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;rising;12:02:20;1400;418;414;4;1.8444;9.222;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;rising;12:02:25;1405;417;414;3;1.3833;6.9165;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;rising;12:02:30;1410;417;414;3;1.3833;6.9165;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;rising;12:02:35;1415;420;414;6;2.7666;13.833;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;rising;12:02:40;1420;420;414;6;2.7666;13.833;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;rising;12:02:45;1425;418;414;4;1.8444;9.222;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;rising;12:02:50;1430;421;414;7;3.2277;16.1385;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;rising;12:02:55;1435;421;414;7;3.2277;16.1385;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;rising;12:03:00;1440;424;414;10;4.611;23.055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;rising;12:03:05;1445;424;414;10;4.611;23.055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;rising;12:03:10;1450;424;414;10;4.611;23.055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;rising;12:03:15;1455;424;414;10;4.611;23.055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;rising;12:03:20;1460;424;414;10;4.611;23.055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;rising;12:03:25;1465;424;414;10;4.611;23.055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;rising;12:03:30;1470;422;414;8;3.6888;18.444;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;rising;12:03:35;1475;422;414;8;3.6888;18.444;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;rising;12:03:40;1480;421;414;7;3.2277;16.1385;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;rising;12:03:45;1485;420;414;6;2.7666;13.833;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;rising;12:03:50;1490;424;414;10;4.611;23.055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;rising;12:03:55;1495;424;414;10;4.611;23.055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;rising;12:04:00;1500;426;414;12;5.5332;27.666;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;rising;12:04:05;1505;427;414;13;5.9943;29.9715;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;rising;12:04:10;1510;427;414;13;5.9943;29.9715;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;rising;12:04:15;1515;426;414;12;5.5332;27.666;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;rising;12:04:20;1520;423;414;9;4.1499;20.7495;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;rising;12:04:25;1525;423;414;9;4.1499;20.7495;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;rising;12:04:30;1530;423;414;9;4.1499;20.7495;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;rising;12:04:35;1535;424;414;10;4.611;23.055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;rising;12:04:40;1540;425;414;11;5.0721;25.3605;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;rising;12:04:45;1545;425;414;11;5.0721;25.3605;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;rising;12:04:50;1550;424;414;10;4.611;23.055;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;rising;12:04:55;1555;427;414;13;5.9943;29.9715;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;rising;12:05:00;1560;429;414;15;6.9165;34.5825;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;rising;12:05:05;1565;427;414;13;5.9943;29.9715;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;rising;12:05:10;1570;427;414;13;5.9943;29.9715;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;rising;12:05:15;1575;430;414;16;7.3776;36.888;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;rising;12:05:20;1580;427;414;13;5.9943;29.9715;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;rising;12:05:25;1585;428;414;14;6.4554;32.277;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;rising;12:05:30;1590;428;414;14;6.4554;32.277;Active;
30/09/2023;10:39:00;RA;150;discharge;Hanna;7294;0;0;rising;12:05:35;1595;426;414;12;5.5332;27.666;Active;
