event_id,sample_btc,p_coprec_ugL,conc_corr_ugL,sigma_label,sigma_molm2,p_coprec_ugL_sens,frac_of_srp_sens
RA_20231005_downstream,18,0.02746697986472145,3.043,field_low,5.5e-8,0.02746697986472145,0.009026283228630118
RA_20231005_downstream,18,0.02746697986472145,3.043,lab_ceiling,1.5e-7,0.07490994508560395,0.024617136078082136
RA_20231005_downstream,19,0.016823023547430153,-0.4607,field_high,9.5e-8,0.029057949763742992,-0.06307347463369437
RA_20231005_downstream,19,0.016823023547430153,-0.4607,field_low,5.5e-8,0.016823023547430153,-0.036516222156349365
RA_20231005_downstream,19,0.016823023547430153,-0.4607,lab_ceiling,1.5e-7,0.04588097331117314,-0.09958969679004372
RA_20231005_downstream,20,0.10329037707111419,29.4973,field_high,9.5e-8,0.17841065130465178,0.006048372268127991
RA_20231005_downstream,20,0.10329037707111419,29.4973,field_low,5.5e-8,0.10329037707111419,0.0035016892078635737
RA_20231005_downstream,20,0.10329037707111419,29.4973,lab_ceiling,1.5e-7,0.28170102837576594,0.009550061475991564
RA_20231005_downstream,21,0.017146639658035562,-0.3549,field_high,9.5e-8,0.02961692304569779,-0.08345145969483739
RA_20231005_downstream,21,0.017146639658035562,-0.3549,field_low,5.5e-8,0.017146639658035562,-0.04831400298122165
RA_20231005_downstream,21,0.017146639658035562,-0.3549,lab_ceiling,1.5e-7,0.046763562703733344,-0.13176546267605901
RA_20231005_downstream,22,0.026422804275691398,2.6971,field_high,9.5e-8,0.04563938920346696,0.016921652591104137
RA_20231005_downstream,22,0.026422804275691398,2.6971,field_low,5.5e-8,0.026422804275691398,0.009796746236955025
RA_20231005_downstream,22,0.026422804275691398,2.6971,lab_ceiling,1.5e-7,0.07206219347915835,0.026718398828059157
RA_20231005_downstream,23,0.019919414730519218,0.5535,field_high,9.5e-8,0.03440626180726047,0.062161267944463354
RA_20231005_downstream,23,0.019919414730519218,0.5535,field_low,5.5e-8,0.019919414730519218,0.035988102494162996
RA_20231005_downstream,23,0.019919414730519218,0.5535,lab_ceiling,1.5e-7,0.05432567653777968,0.09814937043862634
RA_20231005_downstream,24,0.02489571029294273,2.1921,field_high,9.5e-8,0.0430016814150829,0.01961666046945071
RA_20231005_downstream,24,0.02489571029294273,2.1921,field_low,5.5e-8,0.02489571029294273,0.011357013955997778
RA_20231005_downstream,24,0.02489571029294273,2.1921,lab_ceiling,1.5e-7,0.06789739170802563,0.030973674425448485
RA_20231005_downstream,25,0.02621065204025885,2.6269,field_high,9.5e-8,0.045272944433174374,0.017234361579494602
RA_20231005_downstream,25,0.02621065204025885,2.6269,field_low,5.5e-8,0.02621065204025885,0.009977788282865297
RA_20231005_downstream,25,0.02621065204025885,2.6269,lab_ceiling,1.5e-7,0.07148359647343322,0.0272121498623599
RA_20231005_downstream,26,0.025222854892737973,2.3002,field_high,9.5e-8,0.043566749360183774,0.018940417946345437
RA_20231005_downstream,26,0.025222854892737973,2.3002,field_low,5.5e-8,0.025222854892737973,0.01096550512683157
RA_20231005_downstream,26,0.025222854892737973,2.3002,lab_ceiling,1.5e-7,0.06878960425292174,0.029905923073177007
RA_20231005_downstream,27,0.024766688526952272,2.1495,field_high,9.5e-8,0.04277882563746301,0.01990175651894069
RA_20231005_downstream,27,0.024766688526952272,2.1495,field_low,5.5e-8,0.024766688526952272,0.011522069563597241
RA_20231005_downstream,27,0.024766688526952272,2.1495,lab_ceiling,1.5e-7,0.06754551416441529,0.03142382608253793
RA_20231005_downstream,28,0.02372358470681219,1.8052,field_high,9.5e-8,0.04097710085722106,0.02269947975693611
RA_20231005_downstream,28,0.02372358470681219,1.8052,field_low,5.5e-8,0.02372358470681219,0.013141804069805115
RA_20231005_downstream,28,0.02372358470681219,1.8052,lab_ceiling,1.5e-7,0.06470068556403324,0.03584128382674122
RA_20231005_downstream,29,0.03317850840968171,4.9434,field_high,9.5e-8,0.05730833270763204,0.0115928981485682
RA_20231005_downstream,29,0.03317850840968171,4.9434,field_low,5.5e-8,0.03317850840968171,0.006711677875486853
RA_20231005_downstream,29,0.03317850840968171,4.9434,lab_ceiling,1.5e-7,0.09048684111731374,0.018304576024055053
RA_20231005_downstream,30,0.018239914509609875,0.0029,field_high,9.5e-8,0.031505306880235236,10.863898924219047
RA_20231005_downstream,30,0.018239914509609875,0.0029,field_low,5.5e-8,0.018239914509609875,6.289625692968922
RA_20231005_downstream,30,0.018239914509609875,0.0029,lab_ceiling,1.5e-7,0.04974522138984511,17.15352461718797
RC_20231007_single,2,0.1311137333492741,20.6222,field_high,9.5e-8,0.2264691757851098,0.010981814538948793
RC_20231007_single,2,0.1311137333492741,20.6222,field_low,5.5e-8,0.1311137333492741,0.0063578926278124595
RC_20231007_single,2,0.1311137333492741,20.6222,lab_ceiling,1.5e-7,0.35758290913438384,0.01733970716676125
RC_20231007_single,3,0.030225665710630366,1.295,field_high,9.5e-8,0.05220796804563427,0.040315033239872025
RC_20231007_single,3,0.030225665710630366,1.295,field_low,5.5e-8,0.030225665710630366,0.023340282402031173
RC_20231007_single,3,0.030225665710630366,1.295,lab_ceiling,1.5e-7,0.08243363375626463,0.06365531564190319
RC_20231007_single,4,0.04587969629377717,4.167,field_high,9.5e-8,0.07924674814379692,0.01901769813866017
RC_20231007_single,4,0.04587969629377717,4.167,field_low,5.5e-8,0.04587969629377717,0.011010246290803256
RC_20231007_single,4,0.04587969629377717,4.167,lab_ceiling,1.5e-7,0.1251264444375741,0.030027944429463427
RC_20231007_single,5,0.17995726877402984,30.7242,field_high,9.5e-8,0.31083528242786973,0.010116952839386208
RC_20231007_single,5,0.17995726877402984,30.7242,field_low,5.5e-8,0.17995726877402984,0.005857183222802541
RC_20231007_single,5,0.17995726877402984,30.7242,lab_ceiling,1.5e-7,0.4907925512018995,0.015974136062188747
RC_20231007_single,6,0.1661544092273236,27.8164,field_high,9.5e-8,0.28699397957446804,0.010317437899026043
RC_20231007_single,6,0.1661544092273236,27.8164,field_low,5.5e-8,0.1661544092273236,0.005973253520488762
RC_20231007_single,6,0.1661544092273236,27.8164,lab_ceiling,1.5e-7,0.45314838880179165,0.016290691419514804
RC_20231007_single,7,0.18653645044499878,32.125,field_high,9.5e-8,0.32219932349590696,0.01002955092594263
RC_20231007_single,7,0.18653645044499878,32.125,field_low,5.5e-8,0.18653645044499878,0.005806582115019417
RC_20231007_single,7,0.18653645044499878,32.125,lab_ceiling,1.5e-7,0.5087357739409057,0.015836133040962045
RC_20231007_single,8,0.1418518923400787,22.799,field_high,9.5e-8,0.24501690495104503,0.010746826832363044
RC_20231007_single,8,0.1418518923400787,22.799,field_low,5.5e-8,0.1418518923400787,0.006221847113473341
RC_20231007_single,8,0.1418518923400787,22.799,lab_ceiling,1.5e-7,0.38686879729112367,0.01696867394583638
RC_20231007_single,9,0.14669187479395843,23.7881,field_high,9.5e-8,0.25337687464411,0.010651412876358768
RC_20231007_single,9,0.14669187479395843,23.7881,field_low,5.5e-8,0.14669187479395843,0.006166607454734023
RC_20231007_single,9,0.14669187479395843,23.7881,lab_ceiling,1.5e-7,0.4000687494380684,0.01681802033109279
RC_20231007_single,10,0.2048814208431113,36.0837,field_high,9.5e-8,0.3538860905471923,0.009807367053467141
RC_20231007_single,10,0.2048814208431113,36.0837,field_low,5.5e-8,0.2048814208431113,0.005677949346744134
RC_20231007_single,10,0.2048814208431113,36.0837,lab_ceiling,1.5e-7,0.5587675113903036,0.015485316400211275
RC_20231007_single,11,0.2415396314706859,44.2337,field_high,9.5e-8,0.4172048179948211,0.009431831793289306
RC_20231007_single,11,0.2415396314706859,44.2337,field_low,5.5e-8,0.2415396314706859,0.005460534196114861
RC_20231007_single,11,0.2415396314706859,44.2337,lab_ceiling,1.5e-7,0.658744449465507,0.014892365989404166
RC_20231007_single,12,0.30852198858402985,60.0057,field_high,9.5e-8,0.5329016166451425,0.008880849930009024
RC_20231007_single,12,0.30852198858402985,60.0057,field_low,5.5e-8,0.30852198858402985,0.0051415446963210135
RC_20231007_single,12,0.30852198858402985,60.0057,lab_ceiling,1.5e-7,0.8414236052291723,0.014022394626330037
RC_20231007_single,13,0.21179992767740244,37.5971,field_high,9.5e-8,0.3658362387155133,0.009730437685766011
RC_20231007_single,13,0.21179992767740244,37.5971,field_low,5.5e-8,0.21179992767740244,0.00563341129175927
RC_20231007_single,13,0.21179992767740244,37.5971,lab_ceiling,1.5e-7,0.5776361663929157,0.01536384897752528
RC_20231007_single,14,0.17721778563506974,30.1436,field_high,9.5e-8,0.30610344791512045,0.010154840427656964
RC_20231007_single,14,0.17721778563506974,30.1436,field_low,5.5e-8,0.17721778563506974,0.005879118142327716
RC_20231007_single,14,0.17721778563506974,30.1436,lab_ceiling,1.5e-7,0.48332123355019013,0.01603395856998468
RC_20231007_single,15,0.1656832664312923,27.718,field_high,9.5e-8,0.2861801874722322,0.010324705515269218
RC_20231007_single,15,0.1656832664312923,27.718,field_low,5.5e-8,0.1656832664312923,0.005977461087787441
RC_20231007_single,15,0.1656832664312923,27.718,lab_ceiling,1.5e-7,0.45186345390352445,0.016302166603056657
RC_20231007_single,16,0.413972376530216,87.4355,field_high,9.5e-8,0.7150431958249186,0.008177950555837372
RC_20231007_single,16,0.413972376530216,87.4355,field_low,5.5e-8,0.413972376530216,0.004734602953379531
RC_20231007_single,16,0.413972376530216,87.4355,lab_ceiling,1.5e-7,1.1290155723551345,0.012912553509216902
RC_20231007_single,17,0.08225039520590184,11.0153,field_high,9.5e-8,0.14206886444655772,0.012897412185465465
RC_20231007_single,17,0.08225039520590184,11.0153,field_low,5.5e-8,0.08225039520590184,0.0074669228442168474
RC_20231007_single,17,0.08225039520590184,11.0153,lab_ceiling,1.5e-7,0.22431925965245955,0.02036433502968231
RC_20231007_single,18,0.07507565082366169,9.6445,field_high,9.5e-8,0.1296761241499611,0.013445603623823018
RC_20231007_single,18,0.07507565082366169,9.6445,field_low,5.5e-8,0.07507565082366169,0.007784296834844905
RC_20231007_single,18,0.07507565082366169,9.6445,lab_ceiling,1.5e-7,0.20475177497362276,0.02122990045866792
RC_20231007_single,19,0.06199807315484883,7.1712,field_high,9.5e-8,0.10708758090382979,0.01493300715414851
RC_20231007_single,19,0.06199807315484883,7.1712,field_low,5.5e-8,0.06199807315484883,0.008645425194507032
RC_20231007_single,19,0.06199807315484883,7.1712,lab_ceiling,1.5e-7,0.16908565405867862,0.023578432348655542
RC_20231007_single,20,0.04082461823848988,3.2347,field_high,9.5e-8,0.07051524968466434,0.021799625833822098
RC_20231007_single,20,0.04082461823848988,3.2347,field_low,5.5e-8,0.04082461823848988,0.012620836009054897
RC_20231007_single,20,0.04082461823848988,3.2347,lab_ceiling,1.5e-7,0.11133986792315421,0.034420461842877
RC_20231007_single,21,0.039171446281388224,2.9308,field_high,9.5e-8,0.06765977084967056,0.02308576868079383
RC_20231007_single,21,0.039171446281388224,2.9308,field_low,5.5e-8,0.039171446281388224,0.013365445025722745
RC_20231007_single,21,0.039171446281388224,2.9308,lab_ceiling,1.5e-7,0.10683121713105878,0.03645121370651658
RC_20231007_single,22,0.01996338743009634,-0.5639,field_high,9.5e-8,0.03448221465198459,-0.061149520574542635
RC_20231007_single,22,0.01996338743009634,-0.5639,field_low,5.5e-8,0.01996338743009634,-0.03540235401684047
RC_20231007_single,22,0.01996338743009634,-0.5639,lab_ceiling,1.5e-7,0.05444560208208092,-0.09655187459138309
RC_20231007_single,23,0.018644718508244253,-0.8014,field_high,9.5e-8,0.03220451378696735,-0.040185317927336345
RC_20231007_single,23,0.018644718508244253,-0.8014,field_low,5.5e-8,0.018644718508244253,-0.023265184063194725
RC_20231007_single,23,0.018644718508244253,-0.8014,lab_ceiling,1.5e-7,0.0508492322952116,-0.06345050199053107
RC_20231007_single,24,0.0728706201253236,15.893,field_high,9.5e-8,0.12586743476192258,0.007919677516008467
RC_20231007_single,24,0.0728706201253236,15.893,field_low,5.5e-8,0.0728706201253236,0.004585076456636481
RC_20231007_single,24,0.0728706201253236,15.893,lab_ceiling,1.5e-7,0.19873805488724616,0.012504753972644948
RS_20231011_single,3,0.02337555412118882,5.9275,field_high,9.5e-8,0.04037595711841705,0.006811633423604732
RS_20231011_single,3,0.02337555412118882,5.9275,field_low,5.5e-8,0.02337555412118882,0.003943577245244845
RS_20231011_single,3,0.02337555412118882,5.9275,lab_ceiling,1.5e-7,0.06375151123960586,0.010755210668849576
RS_20231011_single,4,0.1778618171154114,66.4119,field_high,9.5e-8,0.3072158659266197,0.004625915926612847
RS_20231011_single,4,0.1778618171154114,66.4119,field_low,5.5e-8,0.1778618171154114,0.0026781618522495427
RS_20231011_single,4,0.1778618171154114,66.4119,lab_ceiling,1.5e-7,0.4850776830420311,0.007304077778862389
RS_20231011_single,5,0.68758873138109,362.4371,field_high,9.5e-8,1.18765326329461,0.00327685345483288
RS_20231011_single,5,0.68758873138109,362.4371,field_low,5.5e-8,0.68758873138109,0.0018971256843769305
RS_20231011_single,5,0.68758873138109,362.4371,lab_ceiling,1.5e-7,1.8752419946757,0.005173979139209811
RS_20231011_single,6,0.03576519073704801,10.4381,field_high,9.5e-8,0.0617762385458102,0.005918341321295082
RS_20231011_single,6,0.03576519073704801,10.4381,field_low,5.5e-8,0.03576519073704801,0.003426408133381363
RS_20231011_single,6,0.03576519073704801,10.4381,lab_ceiling,1.5e-7,0.0975414292828582,0.009344749454676443
RS_20231011_single,7,0.04242837352369375,12.8868,field_high,9.5e-8,0.07328537245001648,0.0056868557322233984
RS_20231011_single,7,0.04242837352369375,12.8868,field_low,5.5e-8,0.04242837352369375,0.0032923901607609146
RS_20231011_single,7,0.04242837352369375,12.8868,lab_ceiling,1.5e-7,0.11571374597371023,0.008979245892984312
RS_20231011_single,8,0.058205652466942544,18.7498,field_high,9.5e-8,0.1005370360792644,0.005362032452573595
RS_20231011_single,8,0.058205652466942544,18.7498,field_low,5.5e-8,0.058205652466942544,0.0031043345778057657
RS_20231011_single,8,0.058205652466942544,18.7498,lab_ceiling,1.5e-7,0.15874268854620693,0.00846636703037936
RS_20231011_single,9,0.05511225724257823,17.593,field_high,9.5e-8,0.09519389887354422,0.005410896315213108
RS_20231011_single,9,0.05511225724257823,17.593,field_low,5.5e-8,0.05511225724257823,0.0031326241824918
RS_20231011_single,9,0.05511225724257823,17.593,lab_ceiling,1.5e-7,0.15030615611612244,0.008543520497704907
RS_20231011_single,10,0.06961147369984466,23.0462,field_high,9.5e-8,0.12023800002700441,0.005217259245645894
RS_20231011_single,10,0.06961147369984466,23.0462,field_low,5.5e-8,0.06961147369984466,0.003020518510637097
RS_20231011_single,10,0.06961147369984466,23.0462,lab_ceiling,1.5e-7,0.18984947372684907,0.008237777756282991
RS_20231011_single,11,0.05662536027742927,18.1584,field_high,9.5e-8,0.09780744047919601,0.0053863468410871
RS_20231011_single,11,0.05662536027742927,18.1584,field_low,5.5e-8,0.05662536027742927,0.0031184113290504264
RS_20231011_single,11,0.05662536027742927,18.1584,lab_ceiling,1.5e-7,0.15443280075662527,0.008504758170137527
RS_20231011_single,12,0.07696525284773885,25.8424,field_high,9.5e-8,0.13293998219154893,0.005144258358029785
RS_20231011_single,12,0.07696525284773885,25.8424,field_low,5.5e-8,0.07696525284773885,0.0029782548388593492
RS_20231011_single,12,0.07696525284773885,25.8424,lab_ceiling,1.5e-7,0.20990523503928776,0.008122513196889133
RS_20231011_single,13,0.08458923027342245,28.7632,field_high,9.5e-8,0.14610867047227516,0.005079708463323801
RS_20231011_single,13,0.08458923027342245,28.7632,field_low,5.5e-8,0.08458923027342245,0.0029408838471874634
RS_20231011_single,13,0.08458923027342245,28.7632,lab_ceiling,1.5e-7,0.23069790074569757,0.008020592310511263
RS_20231011_single,14,0.07140619868590797,23.7267,field_high,9.5e-8,0.1233379795483865,0.0051982778704323185
RS_20231011_single,14,0.07140619868590797,23.7267,field_low,5.5e-8,0.07140619868590797,0.0030095292934081844
RS_20231011_single,14,0.07140619868590797,23.7267,lab_ceiling,1.5e-7,0.19474417823429446,0.008207807163840503
RS_20231011_single,15,0.07468650293553815,24.9737,field_high,9.5e-8,0.12900395961592953,0.005165592588039799
RS_20231011_single,15,0.07468650293553815,24.9737,field_low,5.5e-8,0.07468650293553815,0.002990606235180936
RS_20231011_single,15,0.07468650293553815,24.9737,lab_ceiling,1.5e-7,0.20369046255146767,0.008156198823220735
RS_20231011_single,16,0.29589998788568145,119.7579,field_high,9.5e-8,0.5110999790752679,0.004267776731850408
RS_20231011_single,16,0.29589998788568145,119.7579,field_low,5.5e-8,0.29589998788568145,0.002470818107913394
RS_20231011_single,16,0.29589998788568145,119.7579,lab_ceiling,1.5e-7,0.8069999669609493,0.006738594839763801
RS_20231011_single,17,0.07494904577832656,25.0737,field_high,9.5e-8,0.12945744270801862,0.005163076957450182
RS_20231011_single,17,0.07494904577832656,25.0737,field_low,5.5e-8,0.07494904577832656,0.0029891498174711576
RS_20231011_single,17,0.07494904577832656,25.0737,lab_ceiling,1.5e-7,0.20440648848634516,0.00815222677492134
RS_20231011_single,18,0.05673982354058907,18.2012,field_high,9.5e-8,0.09800514975192658,0.0053845433131841074
RS_20231011_single,18,0.05673982354058907,18.2012,field_low,5.5e-8,0.05673982354058907,0.0031173671813171148
RS_20231011_single,18,0.05673982354058907,18.2012,lab_ceiling,1.5e-7,0.15474497329251563,0.008501910494501221
RS_20231011_single,19,0.05673982354058907,18.2012,field_high,9.5e-8,0.09800514975192658,0.0053845433131841074
RS_20231011_single,19,0.05673982354058907,18.2012,field_low,5.5e-8,0.05673982354058907,0.0031173671813171148
RS_20231011_single,19,0.05673982354058907,18.2012,lab_ceiling,1.5e-7,0.15474497329251563,0.008501910494501221
RS_20231011_single,20,0.03749789224213861,11.0733,field_high,9.5e-8,0.0647690866000576,0.005849122357387374
RS_20231011_single,20,0.03749789224213861,11.0733,field_low,5.5e-8,0.03749789224213861,0.003386333996382164
RS_20231011_single,20,0.03749789224213861,11.0733,lab_ceiling,1.5e-7,0.10226697884219621,0.009235456353769537
RS_20231011_single,21,0.015183752983405694,2.9752,field_high,9.5e-8,0.02622648242588256,0.008815031737658833
RS_20231011_single,21,0.015183752983405694,2.9752,field_low,5.5e-8,0.015183752983405694,0.00510343942706564
RS_20231011_single,21,0.015183752983405694,2.9752,lab_ceiling,1.5e-7,0.04141023540928825,0.013918471164724474
RS_20231011_single,22,0.029116453931729833,8.0107,field_high,9.5e-8,0.050292056791169715,0.006278110126601884
RS_20231011_single,22,0.029116453931729833,8.0107,field_low,5.5e-8,0.029116453931729833,0.0036346953364537224
RS_20231011_single,22,0.029116453931729833,8.0107,lab_ceiling,1.5e-7,0.07940851072289953,0.009912805463055605
RS_20231011_single,23,0.025964448160326215,6.8655,field_high,9.5e-8,0.044847683186018006,0.006532325859153449
RS_20231011_single,23,0.025964448160326215,6.8655,field_low,5.5e-8,0.025964448160326215,0.0037818728658256815
RS_20231011_single,23,0.025964448160326215,6.8655,lab_ceiling,1.5e-7,0.07081213134634422,0.01031419872497913
SR_20231011_single,4,0.7800440066470826,0.7852,field_high,9.5e-8,1.347348738754052,1.7159306402878909
SR_20231011_single,4,0.7800440066470826,0.7852,field_low,5.5e-8,0.7800440066470826,0.9934335285877262
SR_20231011_single,4,0.7800440066470826,0.7852,lab_ceiling,1.5e-7,2.127392745401134,2.7093641688756165
SR_20231011_single,5,0.9395966914422399,0.931667,field_high,9.5e-8,1.622939739763869,1.7419740527075327
SR_20231011_single,5,0.9395966914422399,0.931667,field_low,5.5e-8,0.9395966914422399,1.008511293672782
SR_20231011_single,5,0.9395966914422399,0.931667,lab_ceiling,1.5e-7,2.5625364312061087,2.750485346380315
SR_20231011_single,6,0.9995315631808137,1.414967,field_high,9.5e-8,1.7264636091304963,1.2201440804842065
SR_20231011_single,6,0.9995315631808137,1.414967,field_low,5.5e-8,0.9995315631808137,0.7063992044908565
SR_20231011_single,6,0.9995315631808137,1.414967,lab_ceiling,1.5e-7,2.72599517231131,1.9265432849750628
SR_20231011_single,7,0.4899245512553898,-2.659433,field_high,9.5e-8,0.8462333158047642,-0.31820065247169765
SR_20231011_single,7,0.4899245512553898,-2.659433,field_low,5.5e-8,0.4899245512553898,-0.18422143037835126
SR_20231011_single,7,0.4899245512553898,-2.659433,lab_ceiling,1.5e-7,1.336157867060154,-0.5024220828500489
SR_20231011_single,8,1.1481683049740632,2.618267,field_high,9.5e-8,1.9831997995006547,0.757447502298526
SR_20231011_single,8,1.1481683049740632,2.618267,field_low,5.5e-8,1.1481683049740632,0.4385222381728308
SR_20231011_single,8,1.1481683049740632,2.618267,lab_ceiling,1.5e-7,3.1313681044747175,1.1959697404713567
SR_20231011_single,9,1.1222885387270565,2.408267,field_high,9.5e-8,1.9384983850740067,0.8049349947800667
SR_20231011_single,9,1.1222885387270565,2.408267,field_low,5.5e-8,1.1222885387270565,0.4660149969779333
SR_20231011_single,9,1.1222885387270565,2.408267,lab_ceiling,1.5e-7,3.060786923801063,1.2709499917579998
SR_20231011_single,10,7.5706266861696445,62.042167,field_high,9.5e-8,13.076537003383931,0.2107685407471975
SR_20231011_single,10,7.5706266861696445,62.042167,field_low,5.5e-8,7.5706266861696445,0.12202389201153539
SR_20231011_single,10,7.5706266861696445,62.042167,lab_ceiling,1.5e-7,20.647163689553576,0.3327924327587329
SR_20231011_single,11,1.2067232039529154,3.094167,field_high,9.5e-8,2.084340079555036,0.6736352884492129
SR_20231011_single,11,1.2067232039529154,3.094167,field_low,5.5e-8,1.2067232039529154,0.3899993775232285
SR_20231011_single,11,1.2067232039529154,3.094167,lab_ceiling,1.5e-7,3.2910632835079507,1.0636346659724412
SR_20231011_single,12,0.9214390947953243,0.785467,field_high,9.5e-8,1.5915766182828328,2.0262806945203717
SR_20231011_single,12,0.9214390947953243,0.785467,field_low,5.5e-8,0.9214390947953243,1.173109875774952
SR_20231011_single,12,0.9214390947953243,0.785467,lab_ceiling,1.5e-7,2.5130157130781567,3.199390570295323
SR_20231011_single,14,1.146432335798989,2.604167,field_high,9.5e-8,1.9802013072891627,0.7603972046681963
SR_20231011_single,14,1.146432335798989,2.604167,field_low,5.5e-8,1.146432335798989,0.44022996059737685
SR_20231011_single,14,1.146432335798989,2.604167,lab_ceiling,1.5e-7,3.1266336430881516,1.2006271652655731
SR_20231011_single,15,1.5995887486035016,6.314967,field_high,9.5e-8,2.762926020315139,0.4375202626260975
SR_20231011_single,15,1.5995887486035016,6.314967,field_low,5.5e-8,1.5995887486035016,0.253301204678267
SR_20231011_single,15,1.5995887486035016,6.314967,lab_ceiling,1.5e-7,4.362514768918641,0.6908214673043644
SR_20231011_single,16,1.6068884702148603,6.375267,field_high,9.5e-8,2.7755346303711224,0.4353597473440912
SR_20231011_single,16,1.6068884702148603,6.375267,field_low,5.5e-8,1.6068884702148603,0.25205038004131597
SR_20231011_single,16,1.6068884702148603,6.375267,lab_ceiling,1.5e-7,4.382423100585982,0.6874101273854072
SR_20231011_single,17,7.754149201122857,63.985067,field_high,9.5e-8,13.393530438303117,0.20932275398419317
SR_20231011_single,17,7.754149201122857,63.985067,field_low,5.5e-8,7.754149201122857,0.12118685756979604
SR_20231011_single,17,7.754149201122857,63.985067,lab_ceiling,1.5e-7,21.147679639425974,0.3305096115539892
SR_20231011_single,18,1.3826036069461802,4.530067,field_high,9.5e-8,2.3881335029070385,0.5271739916665777
SR_20231011_single,18,1.3826036069461802,4.530067,field_low,5.5e-8,1.3826036069461802,0.3052059951753871
SR_20231011_single,18,1.3826036069461802,4.530067,lab_ceiling,1.5e-7,3.7707371098532185,0.8323799868419647
SR_20231011_single,19,2.861179297709548,16.995367,field_high,9.5e-8,4.9420369687710375,0.2907873050797336
SR_20231011_single,19,2.861179297709548,16.995367,field_low,5.5e-8,2.861179297709548,0.16835054504616156
SR_20231011_single,19,2.861179297709548,16.995367,lab_ceiling,1.5e-7,7.803216266480585,0.45913785012589514
SR_20231011_single,20,2.079351072761491,10.314867,field_high,9.5e-8,3.5916063984062117,0.3481970633655491
SR_20231011_single,20,2.079351072761491,10.314867,field_low,5.5e-8,2.079351072761491,0.2015877735274232
SR_20231011_single,20,2.079351072761491,10.314867,lab_ceiling,1.5e-7,5.670957471167703,0.5497848368929723
SR_20231011_single,21,1.8613896426917587,8.488467,field_high,9.5e-8,3.2151275646494013,0.3787642179264408
SR_20231011_single,21,1.8613896426917587,8.488467,field_low,5.5e-8,1.8613896426917587,0.219284547220571
SR_20231011_single,21,1.8613896426917587,8.488467,lab_ceiling,1.5e-7,5.076517207341159,0.5980487651470118
SR_20231011_single,22,2.4114810306639494,13.127867,field_high,9.5e-8,4.1652854166013675,0.31728577206040914
SR_20231011_single,22,2.4114810306639494,13.127867,field_low,5.5e-8,2.4114810306639494,0.18369176277181581
SR_20231011_single,22,2.4114810306639494,13.127867,lab_ceiling,1.5e-7,6.576766447265316,0.5009775348322248
SR_20231011_single,23,2.164666670731093,11.033967,field_high,9.5e-8,3.7389697039900693,0.33885996795078954
SR_20231011_single,23,2.164666670731093,11.033967,field_low,5.5e-8,2.164666670731093,0.19618208670835183
SR_20231011_single,23,2.164666670731093,11.033967,lab_ceiling,1.5e-7,5.903636374721162,0.5350420546591413
SR_20231011_single,24,2.260151659725885,11.841667,field_high,9.5e-8,3.9038983213447107,0.3296747258088503
SR_20231011_single,24,2.260151659725885,11.841667,field_low,5.5e-8,2.260151659725885,0.19086431494196596
SR_20231011_single,24,2.260151659725885,11.841667,lab_ceiling,1.5e-7,6.164049981070595,0.5205390407508161
SR_20231011_single,25,1.6346963392299874,6.605167,field_high,9.5e-8,2.8235664041245236,0.4274784277406648
SR_20231011_single,25,1.6346963392299874,6.605167,field_low,5.5e-8,1.6346963392299874,0.247487510797227
SR_20231011_single,25,1.6346963392299874,6.605167,lab_ceiling,1.5e-7,4.458262743354511,0.6749659385378918
SR_20231011_single,26,1.8352993679772076,8.270867,field_high,9.5e-8,3.1700625446879043,0.3832805611174625
SR_20231011_single,26,1.8352993679772076,8.270867,field_low,5.5e-8,1.8352993679772076,0.22189927222589934
SR_20231011_single,26,1.8352993679772076,8.270867,lab_ceiling,1.5e-7,5.005361912665111,0.6051798333433618
SR_20231011_single,27,7.986543485423116,66.467967,field_high,9.5e-8,13.794938747549018,0.20754266107686156
SR_20231011_single,27,7.986543485423116,66.467967,field_low,5.5e-8,7.986543485423116,0.12015627746555142
SR_20231011_single,27,7.986543485423116,66.467967,lab_ceiling,1.5e-7,21.781482232972134,0.327698938542413
SR_20231011_single,28,3.1737424111314225,19.724167,field_high,9.5e-8,5.481918710136093,0.277929035489108
SR_20231011_single,28,3.1737424111314225,19.724167,field_low,5.5e-8,3.1737424111314225,0.16090628370422042
SR_20231011_single,28,3.1737424111314225,19.724167,lab_ceiling,1.5e-7,8.655661121267515,0.4388353191933284
SR_20231011_single,29,2.7535456273754937,16.063467,field_high,9.5e-8,4.756124265466762,0.2960832966797742
SR_20231011_single,29,2.7535456273754937,16.063467,field_low,5.5e-8,2.7535456273754937,0.17141664544618504
SR_20231011_single,29,2.7535456273754937,16.063467,lab_ceiling,1.5e-7,7.509669892842255,0.4674999421259592
SR_20231011_single,30,1.7911031493168097,7.902767,field_high,9.5e-8,3.0937236215472166,0.3914734701842047
SR_20231011_single,30,1.7911031493168097,7.902767,field_low,5.5e-8,1.7911031493168097,0.22664253536980272
SR_20231011_single,30,1.7911031493168097,7.902767,lab_ceiling,1.5e-7,4.884826770864026,0.6181160055540074
SR_20231011_single,31,0.5524253474904389,-2.163933,field_high,9.5e-8,0.9541892365743945,-0.4409513772258173
SR_20231011_single,31,0.5524253474904389,-2.163933,field_low,5.5e-8,0.5524253474904389,-0.25528763944652577
SR_20231011_single,31,0.5524253474904389,-2.163933,lab_ceiling,1.5e-7,1.5066145840648333,-0.696239016672343
