event_id,stream,date,station,slug_label,solute,datetime,time_since_release_s,anchor_drift_s,sample_btc,curve_limb,conc_ugL,background_ugL,conc_corr_ugL,spc_uscm_grab,spc_corr_uscm_grab,spc_uscm_logger,nacl_mgL_grab,nacl_mgL_grab_src,nacl_mgL_logger,nacl_mgL,nacl_source,gap_s,a_PO4,a_HPO4,h_adsorbed,k1_langmuir,k2_langmuir,delta_ca_mgL,p_coprec_ugL,flag_delta_ca_neg,conc_corr_coprec_ugL
RA_20230906_P,RA,2023-09-06,NA,P,SRP,2023-09-06T18:49:00Z,4740,0,16,falling,18.2485,5.24,13.0126,482,16.4,514.0070310992718,7.563007599999999,7.71784,5.462772596277354,5.462772596277354,logger_interpolated,11,1.3408629271296552e-11,1.9174444470980225e-7,0.03353736979464309,1006.952301919893,0.11056020524109081,0.4000000000000057,0.0690218437478584,FALSE,13.08162184374786
RA_20230906_P,RA,2023-09-06,NA,P,SRP,2023-09-06T18:51:00Z,4860,0,17,falling,7.7289,5.24,2.493,482,16.4,513.0027486946028,7.563007599999999,7.71784,5.071622017608498,5.071622017608498,logger_interpolated,11,5.678836638508788e-12,8.120780698885394e-8,0.014483805728315707,1006.952301919893,0.11056020524109081,0.4000000000000057,0.029808508597290916,FALSE,2.522808508597291
RA_20230906_P,RA,2023-09-06,NA,P,SRP,2023-09-06T18:54:00Z,5040,0,18,falling,11.9737,5.24,6.7378,481,15.4,510.81253044202487,7.1018486,7.24724,4.169558094646749,4.169558094646749,logger_interpolated,11,8.797845242320873e-12,1.258098733658604e-7,0.02226170853798774,1006.952301919893,0.11056020524109081,0.4000000000000057,0.04581588173664074,FALSE,6.78361588173664
RA_20230906_P,RA,2023-09-06,NA,P,SRP,2023-09-06T18:57:00Z,5220,0,19,falling,13.3748,5.24,8.1389,480,14.4,508.4177425178672,6.6406896,6.77664,3.173155026508954,3.173155026508954,logger_interpolated,11,9.827369773731486e-12,1.4053215448769222e-7,0.0248021640989997,1006.952301919893,0.11056020524109081,0.4000000000000057,0.05104428598701082,FALSE,8.18994428598701
RA_20230906_P,RA,2023-09-06,NA,P,SRP,2023-09-06T19:00:00Z,5400,0,20,falling,6.0446,5.24,0.8087,478,12.4,506.4574913011838,5.7183716,5.83544,2.3771424718532614,2.3771424718532614,logger_interpolated,11,4.4412505203512775e-12,6.35102289437472e-8,0.011363224396631557,1006.952301919893,0.11056020524109081,0.4000000000000057,0.02338617200987042,FALSE,0.8320861720098705
RA_20230906_P,RA,2023-09-06,NA,P,SRP,2023-09-06T19:03:00Z,5580,0,21,falling,5.4977,5.24,0.2618,477,11.4,504.31086432320024,5.2572126,5.36484,1.495181057492186,1.495181057492186,logger_interpolated,11,4.039406342523547e-12,5.7763825849257415e-8,0.010345717174451038,1006.952301919893,0.11056020524109081,0.4000000000000057,0.021292083387784166,FALSE,0.28309208338778413
RA_20230906_P,RA,2023-09-06,NA,P,SRP,2023-09-06T19:06:00Z,5760,0,22,falling,11.8566,5.24,6.6207,475.7,10.1,503.7838146871382,4.6577059,4.75306,1.3601023105542647,1.3601023105542647,logger_interpolated,11,8.711792159112418e-12,1.2457930756218876e-7,0.022048764341104563,1006.952301919893,0.11056020524109081,0.4000000000000057,0.045377630282388906,FALSE,6.666077630282389
RA_20230906_P,RA,2023-09-06,NA,P,SRP,2023-09-06T19:09:00Z,5940,0,23,falling,11.75,5.24,6.5141,474.6,9,502.68802043854555,4.150431,4.2354,0.9627418668463631,0.9627418668463631,logger_interpolated,11,8.633454556216596e-12,1.2345907372894318e-7,0.021854831954522754,1006.952301919893,0.11056020524109081,0.4000000000000057,0.04497850623162816,FALSE,6.559078506231629
RA_20230906_P,RA,2023-09-06,NA,P,SRP,2023-09-06T19:15:00Z,6300,0,24,falling,6.7771,5.24,1.5412,472.6,7,503.4330702502545,3.228113,3.2942,1.5222781653219066,1.5222781653219066,logger_interpolated,11,4.979465179563742e-12,7.12067405615517e-8,0.012722761168857868,1006.952301919893,0.11056020524109081,0.4000000000000057,0.026184177197416787,FALSE,1.5673841771974166
RA_20230906_P,RA,2023-09-06,NA,P,SRP,2023-09-06T19:23:00Z,6780,0,25,falling,NA,5.24,NA,471.2,5.6,501.6885553470919,2.5824903999999997,2.63536,1.0057125802378901,1.0057125802378901,logger_interpolated,11,NA,NA,NA,1006.952301919893,0.11056020524109081,0.4000000000000057,NA,FALSE,NA
RA_20231005_downstream,RA,2023-10-05,downstream,NA,NH4-N,2023-10-05T17:11:00Z,3360,0,4,rising,5.75,9.82,1.89,467.3,6.6,481.1529933481154,3.0436493999999996,3.11,0,0,logger_interpolated,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA_20231005_downstream,RA,2023-10-05,downstream,NA,NH4-N,2023-10-05T17:13:00Z,3480,0,5,rising,14.73,9.82,10.87,468.1,7.4,480.23642408570373,3.4125766,3.48,0,0,logger_interpolated,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA_20231005_downstream,RA,2023-10-05,downstream,NA,NH4-N,2023-10-05T17:20:00Z,3900,0,6,rising,8.68,9.82,4.82,470,9.3,478.70182555780934,4.2887787,4.38,0,0,logger_interpolated,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA_20231005_downstream,RA,2023-10-05,downstream,NA,NH4-N,2023-10-05T17:24:00Z,4140,0,7,rising,16.52,9.82,12.66,471,10.3,478.36494199963175,4.7499377,4.85,0,0,logger_interpolated,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA_20231005_downstream,RA,2023-10-05,downstream,NA,NH4-N,2023-10-05T17:26:00Z,4260,0,8,rising,5.75,9.82,1.89,472,11.3,477.98046803021936,5.211096700000001,5.32,0,0,logger_interpolated,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA_20231005_downstream,RA,2023-10-05,downstream,NA,NH4-N,2023-10-05T17:29:00Z,4440,0,9,rising,28.45,9.82,24.59,473,12.3,479.1858537483884,5.6722557,5.79,0,0,logger_interpolated,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA_20231005_downstream,RA,2023-10-05,downstream,NA,NH4-N,2023-10-05T17:31:00Z,4560,0,10,rising,27.31,9.82,23.45,475,14.3,479.73097475585047,6.5945737,6.73,0,0,logger_interpolated,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA_20231005_downstream,RA,2023-10-05,downstream,NA,NH4-N,2023-10-05T17:32:00Z,4620,0,11,rising,22.79,9.82,18.93,475,14.3,478.74493927125513,6.5945737,6.73,0,0,logger_interpolated,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA_20231005_downstream,RA,2023-10-05,downstream,NA,NH4-N,2023-10-05T17:35:00Z,4800,0,12,rising,32.77,9.82,28.91,476,15.3,481.0278135936638,7.0557327,7.2,0,0,logger_interpolated,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA_20231005_downstream,RA,2023-10-05,downstream,NA,NH4-N,2023-10-05T17:42:00Z,5220,0,13,peak,19.91,9.82,16.05,477,16.3,481.47123893805315,7.5168917,7.67,0,0,logger_interpolated,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA_20231005_downstream,RA,2023-10-05,downstream,NA,NH4-N,2023-10-05T18:02:00Z,6420,0,14,falling,16.82,9.82,12.96,474,13.3,478.3653846153845,6.1334147,6.26,0,0,logger_interpolated,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA_20231005_downstream,RA,2023-10-05,downstream,NA,NH4-N,2023-10-05T18:04:00Z,6540,0,15,falling,29.75,9.82,25.89,473,12.3,476.68393782383424,5.6722557,5.79,0,0,logger_interpolated,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA_20231005_downstream,RA,2023-10-05,downstream,NA,NH4-N,2023-10-05T18:06:00Z,6660,0,16,falling,21.19,9.82,17.33,472,11.3,475.7497223250648,5.211096700000001,5.32,0,0,logger_interpolated,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA_20231005_downstream,RA,2023-10-05,downstream,NA,NH4-N,2023-10-05T18:08:00Z,6780,0,17,falling,23.12,9.82,19.26,471,10.3,474.7315808959645,4.7499377,4.85,0,0,logger_interpolated,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA_20231005_downstream,RA,2023-10-05,downstream,NA,NH4-N,2023-10-05T18:10:00Z,6900,0,18,falling,19.65,9.82,15.79,470.1,9.4,473.64039955604886,4.3348946,4.42,0,0,logger_interpolated,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA_20231005_downstream,RA,2023-10-05,downstream,NA,NH4-N,2023-10-05T18:12:00Z,7020,0,19,falling,24.08,9.82,20.22,469.7,9,473.2704402515724,4.150431,4.24,0,0,logger_interpolated,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA_20231005_downstream,RA,2023-10-05,downstream,NA,NH4-N,2023-10-05T18:16:00Z,7260,0,20,falling,17.21,9.82,13.35,468.6,7.9,471.7085798816568,3.6431561,3.72,0,0,logger_interpolated,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA_20231005_downstream,RA,2023-10-05,downstream,NA,NH4-N,2023-10-05T18:19:00Z,7440,0,21,falling,13.39,9.82,9.53,468.4,7.7,470.59911242603545,3.5509243,3.62,0,0,logger_interpolated,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA_20231005_downstream,RA,2023-10-05,downstream,NA,NH4-N,2023-10-05T18:21:00Z,7560,0,22,falling,11.67,9.82,7.81,468.1,7.4,469.2109144542773,3.4125766,3.48,0,0,logger_interpolated,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA_20231005_downstream,RA,2023-10-05,downstream,NA,NH4-N,2023-10-05T18:23:00Z,7680,0,23,falling,16.3,9.82,12.44,467.5,6.8,466.7648683483704,3.1358812,3.2,0,0,logger_interpolated,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA_20231005_downstream,RA,2023-10-05,downstream,NA,NH4-N,2023-10-05T18:25:00Z,7800,0,24,falling,16.94,9.82,13.08,467.1,6.4,467.04818165035994,2.9514176,3.01,0,0,logger_interpolated,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA_20231005_downstream,RA,2023-10-05,downstream,NA,NH4-N,2023-10-05T18:28:00Z,7980,0,25,falling,12.9,9.82,9.04,466.7,6,467.3250876869115,2.766954,2.82,0,0,logger_interpolated,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA_20231005_downstream,RA,2023-10-05,downstream,NA,NH4-N,2023-10-05T18:30:00Z,8100,0,26,falling,13.15,9.82,9.29,466.5,5.8,468.1263858093127,2.6747221999999997,2.73,0,0,logger_interpolated,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA_20231005_downstream,RA,2023-10-05,downstream,NA,NH4-N,2023-10-05T18:35:00Z,8400,0,27,falling,15.08,9.82,11.22,465.6,4.9,468.2994454713494,2.2596791,2.31,0,0,logger_interpolated,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA_20231005_downstream,RA,2023-10-05,downstream,NA,NH4-N,2023-10-05T18:40:00Z,8700,0,28,falling,2.66,9.82,-1.2,464.2,3.5,467.36919948234424,1.6140565,1.65,0,0,logger_interpolated,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA_20231005_downstream,RA,2023-10-05,downstream,NA,NH4-N,2023-10-05T18:45:00Z,9000,0,29,falling,9.64,9.82,5.78,463.3,2.6,461.13657195233736,1.1990134,1.22,0,0,logger_interpolated,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA_20231005_downstream,RA,2023-10-05,downstream,NA,NH4-N,2023-10-05T19:05:00Z,10200,0,30,falling,4.52,9.82,0.66,461.9,1.2,499.9076638965836,0.5533908,0.56,0.12777633572684927,0.12777633572684927,logger_interpolated,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA_20231005_downstream,RA,2023-10-05,downstream,NA,SRP,2023-10-05T17:07:00Z,3120,0,3,rising,10.1273,5.9,4.2273,465,4.3,473.0954142011834,1.9829837,2.02358,0,0,logger_interpolated,0,7.839022940844329e-12,1.1254067870192761e-7,0.02010401274135921,1011.8479421670442,0.11182247303800304,0.29999999999999716,0.031031414388688738,FALSE,4.258331414388689
RA_20231005_downstream,RA,2023-10-05,downstream,NA,SRP,2023-10-05T17:11:00Z,3360,0,4,rising,10.5708,5.9,4.6708,467.3,6.6,481.1529933481154,3.0436493999999996,3.10596,0,0,logger_interpolated,0,8.182313031891931e-12,1.174691117642733e-7,0.02096595837900715,1011.8479421670442,0.11182247303800304,0.29999999999999716,0.032361864812018866,FALSE,4.703161864812019
RA_20231005_downstream,RA,2023-10-05,downstream,NA,SRP,2023-10-05T17:13:00Z,3480,0,5,rising,8.9582,5.9,3.0582,468.1,7.4,480.23642408570373,3.4125766,3.48244,0,0,logger_interpolated,0,6.934049654561435e-12,9.954845905747033e-8,0.017824480810246724,1011.8479421670442,0.11182247303800304,0.29999999999999716,0.027512858124492053,FALSE,3.085712858124492
RA_20231005_downstream,RA,2023-10-05,downstream,NA,SRP,2023-10-05T17:20:00Z,3900,0,6,rising,8.8316,5.9,2.9316,470,9.3,478.70182555780934,4.2887787,4.37658,0,0,logger_interpolated,0,6.8360603005538536e-12,9.81416780735649e-8,0.017577019476847307,1011.8479421670442,0.11182247303800304,0.29999999999999716,0.027130890838622954,FALSE,2.958730890838623
RA_20231005_downstream,RA,2023-10-05,downstream,NA,SRP,2023-10-05T17:24:00Z,4140,0,7,rising,2.6809,5.9,-3.2191,471,10.3,478.36494199963175,4.7499377,4.84718,0,0,logger_interpolated,0,2.0750889851429355e-12,2.9790947738918947e-8,0.005401635836921127,1011.8479421670442,0.11182247303800304,0.29999999999999716,0.008337658863867113,FALSE,-3.210762341136133
RA_20231005_downstream,RA,2023-10-05,downstream,NA,SRP,2023-10-05T17:26:00Z,4260,0,8,rising,5.534,5.9,-0.366,472,11.3,477.98046803021936,5.211096700000001,5.31778,0,0,logger_interpolated,0,4.283502195246596e-12,6.149596039099305e-8,0.01108659275720723,1011.8479421670442,0.11182247303800304,0.29999999999999716,0.017112636090792346,FALSE,-0.34888736390920766
RA_20231005_downstream,RA,2023-10-05,downstream,NA,SRP,2023-10-05T17:29:00Z,4440,0,9,rising,125.9436,5.9,120.0436,473,12.3,479.1858537483884,5.6722557,5.78838,0,0,logger_interpolated,0,9.7528058751737e-11,1.400158413520318e-6,0.20334768724771513,1011.8479421670442,0.11182247303800304,0.29999999999999716,0.31387596243329385,FALSE,120.3574759624333
RA_20231005_downstream,RA,2023-10-05,downstream,NA,SRP,2023-10-05T17:31:00Z,4560,0,10,rising,18.4172,5.9,12.5172,475,14.3,479.73097475585047,6.5945737,6.72958,0,0,logger_interpolated,0,1.4256225222843463e-11,2.046690352118727e-7,0.03596964032474463,1011.8479421670442,0.11182247303800304,0.29999999999999716,0.05552069771787137,FALSE,12.572720697717871
RA_20231005_downstream,RA,2023-10-05,downstream,NA,SRP,2023-10-05T17:32:00Z,4620,0,11,rising,7.0647,5.9,1.1647,475,14.3,478.74493927125513,6.5945737,6.72958,0,0,logger_interpolated,0,5.468366709026007e-12,7.850642936867467e-8,0.014109997267226379,1011.8479421670442,0.11182247303800304,0.29999999999999716,0.021779391898304412,FALSE,1.1864793918983045
RA_20231005_downstream,RA,2023-10-05,downstream,NA,SRP,2023-10-05T17:35:00Z,4800,0,12,rising,9.384,5.9,3.484,476,15.3,481.0278135936638,7.0557327,7.20018,0,0,logger_interpolated,0,7.263646520401754e-12,1.0428030577607481e-7,0.01865592732713764,1011.8479421670442,0.11182247303800304,0.29999999999999716,0.02879623183399008,FALSE,3.51279623183399
RA_20231005_downstream,RA,2023-10-05,downstream,NA,SRP,2023-10-05T17:42:00Z,5220,0,13,rising,4.5529,5.9,-1.3471,477,16.3,481.47123893805315,7.5168917,7.67078,0,0,logger_interpolated,0,3.524088269939916e-12,5.0593458993222856e-8,0.009139034859611619,1011.8479421670442,0.11182247303800304,0.29999999999999716,0.014106496125415122,FALSE,-1.3329935038745848
RA_20231005_downstream,RA,2023-10-05,downstream,NA,SRP,2023-10-05T18:02:00Z,6420,0,14,rising,152.9492,5.9,NA,474,13.3,478.3653846153845,6.1334147,6.25898,0,0,logger_interpolated,0,1.184522408812615e-10,1.70055575588169e-6,0.23665054842194988,1011.8479421670442,0.11182247303800304,0.29999999999999716,0.3652803710318124,FALSE,NA
RA_20231005_downstream,RA,2023-10-05,downstream,NA,SRP,2023-10-05T18:04:00Z,6540,0,15,rising,5.3814,5.9,-0.5186,473,12.3,476.68393782383424,5.6722557,5.78838,0,0,logger_interpolated,0,4.165400082723457e-12,5.98004312415334e-8,0.010784216418353748,1011.8479421670442,0.11182247303800304,0.29999999999999716,0.01664590511558791,FALSE,-0.501954094884412
RA_20231005_downstream,RA,2023-10-05,downstream,NA,SRP,2023-10-05T18:06:00Z,6660,0,16,rising,63.1618,5.9,57.2618,472,11.3,475.7497223250648,5.211096700000001,5.31778,0,0,logger_interpolated,0,4.8899752631289276e-11,7.020277132763352e-7,0.11346070746859394,1011.8479421670442,0.11182247303800304,0.29999999999999716,0.17513151606039468,FALSE,57.4369315160604
RA_20231005_downstream,RA,2023-10-05,downstream,NA,SRP,2023-10-05T18:08:00Z,6780,0,17,rising,6.2287,5.9,0.3287,471,10.3,474.7315808959645,4.7499377,4.84718,0,0,logger_interpolated,0,4.821244897239064e-12,6.921604605803712e-8,0.012461039336339696,1011.8479421670442,0.11182247303800304,0.29999999999999716,0.019234153914168516,FALSE,0.3479341539141685
RA_20231005_downstream,RA,2023-10-05,downstream,NA,SRP,2023-10-05T18:10:00Z,6900,0,18,peak,8.943,5.9,3.043,470.1,9.4,473.64039955604886,4.3348946,4.42364,0,0,logger_interpolated,0,6.9222775007666995e-12,9.937945251318e-8,0.017794758119961753,1011.8479421670442,0.11182247303800304,0.29999999999999716,0.02746697986472145,FALSE,3.0704669798647215
RA_20231005_downstream,RA,2023-10-05,downstream,NA,SRP,2023-10-05T18:12:00Z,7020,0,19,falling,5.4393,5.9,-0.4607,469.7,9,473.2704402515724,4.150431,4.2354,0,0,logger_interpolated,0,4.2102098211134935e-12,6.044374079795732e-8,0.010898964369120181,1011.8479421670442,0.11182247303800304,0.29999999999999716,0.016823023547430153,FALSE,-0.44387697645256985
RA_20231005_downstream,RA,2023-10-05,downstream,NA,SRP,2023-10-05T18:16:00Z,7260,0,20,falling,35.3973,5.9,29.4973,468.6,7.9,471.7085798816568,3.6431561,3.71774,0,0,logger_interpolated,0,2.7401873563016195e-11,3.933941094136028e-7,0.06691770573804076,1011.8479421670442,0.11182247303800304,0.29999999999999716,0.10329037707111419,FALSE,29.600590377071114
RA_20231005_downstream,RA,2023-10-05,downstream,NA,SRP,2023-10-05T18:19:00Z,7440,0,21,falling,5.5451,5.9,-0.3549,468.4,7.7,470.59911242603545,3.5509243,3.62362,0,0,logger_interpolated,0,4.292109317448046e-12,6.16195282618274e-8,0.011108622308955877,1011.8479421670442,0.11182247303800304,0.29999999999999716,0.017146639658035562,FALSE,-0.33775336034196446
RA_20231005_downstream,RA,2023-10-05,downstream,NA,SRP,2023-10-05T18:21:00Z,7560,0,22,falling,8.5971,5.9,2.6971,468.1,7.4,469.2109144542773,3.4125766,3.48244,0,0,logger_interpolated,0,6.654539279673724e-12,9.553567742237705e-8,0.017118278502141683,1011.8479421670442,0.11182247303800304,0.29999999999999716,0.026422804275691398,FALSE,2.7235228042756914
RA_20231005_downstream,RA,2023-10-05,downstream,NA,SRP,2023-10-05T18:23:00Z,7680,0,23,falling,6.4535,5.9,0.5535,467.5,6.8,466.7648683483704,3.1358812,3.20008,0,0,logger_interpolated,0,4.995258440066509e-12,7.171426584396089e-8,0.012904992422412704,1011.8479421670442,0.11182247303800304,0.29999999999999716,0.019919414730519218,FALSE,0.5734194147305192
RA_20231005_downstream,RA,2023-10-05,downstream,NA,SRP,2023-10-05T18:25:00Z,7800,0,24,falling,8.0921,5.9,2.1921,467.1,6.4,467.04818165035994,2.9514176,3.01184,0,0,logger_interpolated,0,6.2636383865189146e-12,8.992372142316543e-8,0.016128935364188458,1011.8479421670442,0.11182247303800304,0.29999999999999716,0.02489571029294273,FALSE,2.2169957102929425
RA_20231005_downstream,RA,2023-10-05,downstream,NA,SRP,2023-10-05T18:28:00Z,7980,0,25,falling,8.5269,5.9,2.6269,466.7,6,467.3250876869115,2.766954,2.8236,0,0,logger_interpolated,0,6.6001861304994386e-12,9.475535819843568e-8,0.016980833550686344,1011.8479421670442,0.11182247303800304,0.29999999999999716,0.02621065204025885,FALSE,2.653110652040259
RA_20231005_downstream,RA,2023-10-05,downstream,NA,SRP,2023-10-05T18:30:00Z,8100,0,26,falling,8.2002,5.9,2.3002,466.5,5.8,468.1263858093127,2.6747221999999997,2.72948,0,0,logger_interpolated,0,6.3473136884337755e-12,9.1125003182276e-8,0.016340879271100665,1011.8479421670442,0.11182247303800304,0.29999999999999716,0.025222854892737973,FALSE,2.3254228548927376
RA_20231005_downstream,RA,2023-10-05,downstream,NA,SRP,2023-10-05T18:35:00Z,8400,0,27,falling,8.0495,5.9,2.1495,465.6,4.9,468.2994454713494,2.2596791,2.30594,0,0,logger_interpolated,0,6.230647798694447e-12,8.945009311864834e-8,0.016045347320314752,1011.8479421670442,0.11182247303800304,0.29999999999999716,0.024766688526952272,FALSE,2.1742666885269526
RA_20231005_downstream,RA,2023-10-05,downstream,NA,SRP,2023-10-05T18:40:00Z,8700,0,28,falling,7.7052,5.9,1.8052,464.2,3.5,467.36919948234424,1.6140565,1.6471,0,0,logger_interpolated,0,5.964134098456477e-12,8.56238978218002e-8,0.015369562058708996,1011.8479421670442,0.11182247303800304,0.29999999999999716,0.02372358470681219,FALSE,1.8289235847068122
RA_20231005_downstream,RA,2023-10-05,downstream,NA,SRP,2023-10-05T18:45:00Z,9000,0,29,falling,10.8434,5.9,4.9434,463.3,2.6,461.13657195233736,1.1990134,1.22356,0,0,logger_interpolated,0,8.393327423651746e-12,1.2049853303829349e-7,0.021495029116386996,1011.8479421670442,0.11182247303800304,0.29999999999999716,0.03317850840968171,FALSE,4.976578508409681
RA_20231005_downstream,RA,2023-10-05,downstream,NA,SRP,2023-10-05T19:05:00Z,10200,0,30,falling,5.9029,5.9,0.0029,461.9,1.2,499.9076638965836,0.5533908,0.56472,0.12777633572684927,0.12777633572684927,logger_interpolated,0,4.56904804631163e-12,6.559539014415043e-8,0.011816911375981749,1011.8479421670442,0.11182247303800304,0.29999999999999716,0.018239914509609875,FALSE,0.021139914509609874
RC_20231007_single,RC,2023-10-07,NA,NA,NH4-N,2023-10-07T15:40:10Z,610,0,2,rising,54.7212,2.4,52.32,367,16.3,380.35055350553506,7.5168917,7.52,0.08858095616973417,0.08858095616973417,logger_interpolated,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
RC_20231007_single,RC,2023-10-07,NA,NA,NH4-N,2023-10-07T15:40:20Z,620,0,3,rising,16.872,2.4,14.47,369,18.3,380.35055350553506,8.4392097,8.44,0.08712752717077586,0.08712752717077586,logger_interpolated,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
RC_20231007_single,RC,2023-10-07,NA,NA,NH4-N,2023-10-07T15:40:30Z,630,0,4,rising,30.8479,2.4,28.45,379.3,28.6,380.35055350553506,13.1891474,13.19,0.08567409817181755,0.08567409817181755,logger_interpolated,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
RC_20231007_single,RC,2023-10-07,NA,NA,NH4-N,2023-10-07T15:40:40Z,640,0,5,rising,66.2868,2.4,63.89,384.5,33.8,380.28039107175795,15.587174199999998,15.59,0.05186463137463931,0.05186463137463931,logger_interpolated,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
RC_20231007_single,RC,2023-10-07,NA,NA,NH4-N,2023-10-07T15:40:50Z,650,0,6,rising,85.2917,2.4,82.89,388.6,37.9,380.28039107175795,17.477926099999998,17.48,0.050411202375680995,0.050411202375680995,logger_interpolated,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
RC_20231007_single,RC,2023-10-07,NA,NA,NH4-N,2023-10-07T15:41:20Z,680,0,7,rising,67.6414,2.4,65.24,395,44.3,380.6493266924922,20.429343699999997,20.43,0.21618889730096513,0.21618889730096513,logger_interpolated,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
RC_20231007_single,RC,2023-10-07,NA,NA,NH4-N,2023-10-07T15:42:00Z,720,0,8,rising,73.1968,2.4,70.8,396,45.3,380.9260284080428,20.8905027,20.89,0.33797866774672497,0.33797866774672497,logger_interpolated,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
RC_20231007_single,RC,2023-10-07,NA,NA,NH4-N,2023-10-07T15:42:30Z,750,0,9,rising,76.2436,2.4,73.84,397.1,46.4,381.294964028777,21.397777599999998,21.4,0.5037563626720091,0.5037563626720091,logger_interpolated,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
RC_20231007_single,RC,2023-10-07,NA,NA,NH4-N,2023-10-07T15:43:10Z,790,0,10,peak,98.2628,2.4,95.86,397.5,46.8,398.9489212612945,21.5822412,21.58,8.639223910066733,8.639223910066733,logger_interpolated,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
RC_20231007_single,RC,2023-10-07,NA,NA,NH4-N,2023-10-07T15:43:50Z,830,0,11,falling,75.4064,2.4,73.01,395,44.3,435.2756776691868,20.429343699999997,20.43,25.385820852378092,25.385820852378092,logger_interpolated,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
RC_20231007_single,RC,2023-10-07,NA,NA,NH4-N,2023-10-07T15:44:20Z,860,0,12,falling,86.987,2.4,84.59,391,40.3,451.6872579752904,18.5847077,18.58,32.94980852776364,32.94980852776364,logger_interpolated,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
RC_20231007_single,RC,2023-10-07,NA,NA,NH4-N,2023-10-07T15:44:50Z,890,0,13,falling,72.0723,2.4,69.67,384.1,33.4,453.7241887905605,15.402710599999999,15.4,33.884797218605925,33.884797218605925,logger_interpolated,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
RC_20231007_single,RC,2023-10-07,NA,NA,NH4-N,2023-10-07T15:45:10Z,910,0,14,falling,61.092,2.4,58.69,377.2,26.5,450.22123893805315,12.2207135,12.22,32.26647350957557,32.26647350957557,logger_interpolated,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
RC_20231007_single,RC,2023-10-07,NA,NA,NH4-N,2023-10-07T15:47:50Z,1070,0,15,falling,51.0267,2.4,48.63,368.4,17.7,407.1889400921659,8.1625143,8.16,12.398486742121701,12.398486742121701,logger_interpolated,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
RC_20231007_single,RC,2023-10-07,NA,NA,NH4-N,2023-10-07T15:49:20Z,1160,0,16,falling,35.9564,2.4,33.56,365.2,14.5,398.8018433179724,6.6868055,6.69,8.517620719840759,8.517620719840759,logger_interpolated,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
RC_20231007_single,RC,2023-10-07,NA,NA,NH4-N,2023-10-07T15:50:20Z,1220,0,17,falling,22.4005,2.4,20,361.5,10.8,395.2266863251014,4.9805172,4.98,6.860184322171597,6.860184322171597,logger_interpolated,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
RC_20231007_single,RC,2023-10-07,NA,NA,NH4-N,2023-10-07T15:51:20Z,1280,0,18,falling,13.0267,2.4,10.63,360.2,9.5,393.84445263545894,4.3810104999999995,4.38,6.214034242096012,6.214034242096012,logger_interpolated,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
RC_20231007_single,RC,2023-10-07,NA,NA,NH4-N,2023-10-07T15:52:40Z,1360,0,19,falling,19.9935,2.4,17.59,358.7,8,388.8888888888889,3.689272,3.69,3.917103988299862,3.917103988299862,logger_interpolated,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
